DivisionNm,Year,StateAb,Metro_Area,Metro,cluster,Australian_Citizens,Age_Baby_Boomers,Age_Gen_X,Age_Gen_Y,Age_Gen_Z,Age_Silent_Gen,Language_Arabic,Language_Chinese,Language_East_Asian,Language_English_Only,Language_European,Language_Greek,Language_Indigenous,Language_Indonesian,Language_Italian,Language_Pacific,Language_Philippinnes,Language_South_Asian,Language_Western_Asian,Religion_Anglican_Uniting_Presbyterian,Religion_Buddhism,Religion_Catholic,Religion_Christian_Orthodox,Religion_Hinduism,Religion_Islam,Religion_No_Religion_Secular,Religion_Other_Christianity,Income_1_to_999,Income_1000_to_1999,Income_2000_or_more,Income_Negative,Income_Not_Stated,Household_Flat,Household_Other,Household_Owned_outright,Household_Owned_with_a_mortgage,Household_Rented,Household_Social_or_community,Household_Standalone,Household_Tenure_other_or_not_stated,Household_Semi_detached,Education_Bachelor,Education_Diploma_or_Certificate,Education_Graduate_Diploma_or_Certificate,Education_Not_Stated,Education_Postgraduate,Relationship_Child_under_15,Relationship_De_Facto,Relationship_Group_Household,Relationship_Living_Alone,Relationship_Married,Relationship_Non_dependent_Child,Relationship_Other_Relationship,Relationship_Single_Parent,Relationship_Unrelated_in_family_household
Adelaide,2021,SA,Greater Adelaide,1,0,-1.335812501326373,0.5088298648114993,-1.4143537810969633,1.5259819902161667,0.25893360649980224,-0.06486538578332324,-1.6888541506510677,-1.071218957328,1.214317382619611,-0.31524519990688304,-0.9006654968762997,1.8229091838229943,-0.5002481361813029,-0.34769243985640874,0.5717301507749677,-0.18219672208173737,-0.23631737061331126,2.5450429792899376,-0.1222924949165286,NA,0.2855279956202019,-4.2286766066826225,2.3229038680998286,1.019932572530501,0.01562594936476991,NA,-0.1873331704213026,6.204220555044358,0.39415211928413285,-4.496667848616326,-0.743136596492139,-1.3663051278245968,-10.114303839067556,-0.09894428509269476,-1.0200459330638516,-2.3250719279390104,-0.43235216964684753,3.677497722089538,1.5336684968895042,0.28257647386243034,8.727182100259155,1.8335359118528345,-0.7581470457642254,0.4900248166187646,-1.943530953005963,0.5391990100969473,-2.3197890220463027,0.3270975756985077,2.5915422723164356,3.1978811775669627,-2.7678472440859636,NA,0.10238151010430041,0.03517468920094746,0.2519790371183501
Moreton,2021,QLD,Greater Brisbane,1,0,-1.1835966250721413,-0.7852931198140709,-0.5335688959818548,0.18311318002603727,0.8575353304005766,-0.07639494783508516,-1.6841137522936218,6.668900778560131,0.6548781552185989,-0.63857097298866,-1.1246977662586302,-0.9171981709964132,-0.4986035413399027,-0.16597513829141186,-0.9516591354127442,0.040504358499365595,-0.21644439498673762,0.29635813205744554,-0.35004723419830835,NA,0.32540988657203895,-5.027686681210728,-1.4357858688484342,-0.9158498038926419,-0.13894369123379136,NA,2.35676276630568,4.871264534339062,-0.4556356119406111,-3.233564790024454,0.231760088936511,-1.3924663035910232,-17.356146635917597,-0.3278431396249692,1.236611902004043,1.3154465424694948,-1.7931636480481572,-0.7970336177265018,18.552880541020443,0.052684525309817154,-0.9166410261136164,1.8354357917381492,-0.9796362870914592,0.6629305387019597,-2.157330087555568,0.46578967504520463,0.5380031027943168,-0.9065985923949302,1.4297117908759507,-1.9393734714840711,-0.03676746273207243,NA,0.3649519047755292,-0.005095190765461055,1.3143672780689826
Dawson,2021,QLD,Non Metropolitan,0,1,-3.637788947978052,-3.118960201142226,1.4952627769258697,2.4285790817905024,1.3381478873060395,-0.8228236412871297,-0.07069416954376093,-0.01962388065700338,0.09732267369082936,-3.1281937474062147,0.09326711271839527,-0.05784892355405284,-0.06739203443468966,0.02058867871808058,0.03439368328329462,-0.00507411830272151,0.5085681137462651,-0.18608246581456367,-0.040285272552896934,NA,-0.07955106101894971,4.0551648969184555,-0.22014354776844924,-0.02509377265228918,-0.29301618771468346,NA,-0.4507978685667231,-7.747292695344967,1.6409882855784055,2.9627538825005484,0.10255236695738557,3.002243764867794,0.48420460118562136,0.9057023823238184,-6.437267387729015,2.2011320366187377,4.104000201740135,0.07484271334476311,-1.841602312222335,-0.1540987304624606,0.37545988291010346,-1.8978936963271344,1.0104962109747717,-0.753529747292935,3.049147703353327,-1.4176821641859152,1.2848759807807575,1.037681569374202,0.26319488816564407,-0.8745152494952748,-1.186546158499354,NA,0.041640214148452426,-0.20998346651626143,-0.019258121530585814
Bonner,2021,QLD,Greater Brisbane,1,2,0.13862508252762495,-1.4027651372817793,1.7263089020881104,-0.45873077144519314,0.5633176079975541,-0.09986726647352828,-0.6916539106711388,3.8629843691012553,0.536228809023042,1.3730434545407633,0.32623886012743686,0.18889713472017045,0.006717416513416764,-0.07355203873875746,-0.48519218419027904,-0.215951194451117,-0.21639296190385904,-1.3034419704134494,-0.2731041215298863,NA,-0.0470210942498408,1.804871791939874,0.2535662645862926,-0.10065345459248354,-1.922470950429913,NA,0.8852234256163953,-4.168349210703703,1.3320646499658046,4.983102315685857,-0.5698612782606141,-1.4130106839862684,3.756731466522856,0.6116838307275992,0.13295204244673897,-2.86532590275646,2.6320734011183937,0.5190887980667904,-5.7875127862711935,-0.6377854234375846,1.2723467879137633,7.357207177074184,-8.341415605177872,0.7359580541859638,-2.7698609323223415,3.214339220741387,-0.15198316661758327,-0.03370316946422669,0.7321063348872632,-0.5363548173748436,0.9923874488258093,NA,-0.041371498485750724,-0.4381944684561523,0.16418490758524285
Wentworth,2021,NSW,Greater Sydney,1,0,0.34895193351295006,-0.052553925336304985,0.4109352242680835,3.7320417560218004,-3.98552234601984,0.3592040914191048,-2.4105210438472455,-4.691240899819477,-3.2847338106779485,16.09433411924254,3.5439997839662385,-0.45712673509690993,-0.5647590403834447,-0.34269568060047007,-0.004541204091972784,-0.1871708345909239,-0.7299485207128849,-5.774682439393609,-0.438408786936036,NA,-2.459691078325374,-2.472116287239846,-0.4463334656843987,-3.737048398321712,-4.369862140845008,NA,-4.364532714315887,-15.143502698931169,-0.3289508325774477,17.203415803055854,-2.325260398701616,0.675153459806026,32.26077379473894,0.8172038977144986,1.2474568709321971,-7.8652159916856945,9.808867144910955,-3.4202705171191794,-36.76731203418122,0.0597054257008387,3.918662367650123,10.887582066377227,-13.17383346105937,-0.25449656882803184,-0.977806732624547,3.447969954220355,-2.4497310839864657,5.214471912576592,2.7479340025345964,4.550630594261694,-4.528527704570283,NA,-1.429285200057781,-0.9935683713506007,-0.5375908627251711
New England,2021,NSW,Non Metropolitan,0,1,-1.030707592302278,-0.4479430850184123,-1.1000734785102928,-0.4831815889919078,1.285665023993289,0.1253525772780315,-0.004603795484741047,0.07085144593826409,-0.05711345770607712,-0.3380930405053135,-0.6215823284996471,-0.1008577592078671,0.01623820278305524,-0.030191017477560835,-0.2438522840497206,-0.0176471008445382,0.04412181143649857,0.02551392471917513,-0.03774666100856108,NA,-0.22048598278707865,1.0247224331407558,-0.38377426985288254,0.08034129451450545,-0.10899481876833472,NA,-2.0641898365521874,1.5374748048830114,-1.2828019571301787,-1.4018274667185961,-0.015439403626745118,1.293036846994731,-2.7572831134928104,-0.3108453193786648,0.8914770893160764,-3.589395276000719,1.5950686632872966,-0.0782366913532817,4.804485231063765,1.153367676947751,-1.946962305517311,-1.38255124959095,-2.2866775782841913,-0.3416007975137467,3.278668997698027,0.6046590530598914,0.38897290149413877,-0.5491827953057324,-0.10517108900165484,1.112670112799341,-0.8051050190533573,NA,0.1060333358968415,0.16182730845900828,-0.031590497618457114
Berowra,2021,NSW,Greater Sydney,1,0,7.8319851068786335,4.546660772543927,2.7130030988267215,-11.009887020225344,2.132419267692164,0.7537987536291344,-1.3271708975563072,4.731511829721763,-1.4277704414814067,6.648444429687551,-1.1616522416495432,-1.3013238009261285,-0.5716026059568653,-0.1785303482487357,-0.4435056730439325,-0.18348128103449646,-0.3990656762205491,-0.36468658862880954,0.5430198627444648,NA,-0.8105926339660257,0.43649486002976445,-2.2233360320523152,0.49567982360752083,-3.1239086119226354,NA,2.061323557304007,-2.0801011429616025,-1.38265863377935,4.579924082135623,1.5279448972152387,-2.5770362519038486,-21.18191878697087,-0.29772400364416923,11.50889121108029,9.751657689225581,-18.76960996326447,-3.1513029243089017,28.249482450687537,0.4651262457950778,-6.9344681584903665,1.5372702403051477,0.8800428283451893,0.1918248853566764,-4.561947851699341,1.7903734572799195,1.5429296197503852,-4.856764619307466,-4.097941886753402,-5.029524899009048,11.173843964395573,NA,-0.7010301690244076,-0.9902389965446488,-0.7395109189572027
Tangney,2021,WA,Greater Perth,1,2,-2.268420026267009,1.41223781165872,1.1321697046083052,-3.2132725747686273,1.3645710227905674,0.19329152575122288,-0.2492947310789606,8.097934597305663,0.3737855303941495,-7.006304392480999,-0.27100657889085644,-0.6468365510229982,-0.008232698876976412,1.3252317915422616,-0.17520550013479042,-0.27290982036371786,-0.43295733705368394,1.5444226568846497,0.0767137334381226,NA,2.1776629062361286,1.1015362478131827,-1.3969685008302757,1.2637974408064556,-0.1732392217195846,NA,0.34178761760553833,-4.921793236101578,-2.0612955930459798,6.536225247740495,1.5225782802494638,-0.903584074567739,-0.4155319095172372,-0.3301172323563957,8.5985885940526,-4.2733070203220365,-3.214317752908233,-1.2113799614424692,0.27168004751965213,0.4501161994290168,0.40382350545261936,10.925511691620084,-13.816891469095005,1.0726813877177332,-3.213086290648061,4.769438524802075,-1.0690596434199513,-3.0409238772133333,-0.01883066870932426,-0.8439126216259396,5.503468979731821,NA,-0.24918296799228745,-1.1693249431163784,-0.2124184019464327
Swan,2021,WA,Greater Perth,1,0,-3.5488595806997125,-0.01180570131908354,-1.4538868481992147,2.202732171146774,-0.6732168042020241,-0.11902840702770723,-1.4987572491183954,-1.6765890764253175,-1.4724384706162308,5.516687154713175,-1.4950473471434251,-1.4533385907115624,-0.48991914767664807,0.6377463411867403,-0.21974815051464158,-0.14595118515637678,0.4383332421672861,0.48200893150017254,-0.008943845187905475,NA,-0.12487070493727392,-2.2018641429656434,-2.7455419579322085,-0.7046629241691575,0.8224093869972355,NA,0.9529108373775168,1.1569508732838116,0.7683766159098369,-2.0173720945392493,-0.7190372360636843,0.8869012764749531,-17.18971746519704,-0.27140265469851,-2.447626315475528,1.2526708324334734,0.46966319121100497,0.46182696391482025,9.487877685120601,0.4816927654764904,8.240244455350629,-3.2456801358399723,5.334700331182269,-0.306885311249129,1.6177306286337583,-3.4567224132098726,-0.9154359944818893,0.7781582161441012,1.4494742962312834,2.592077978053851,-2.020535742602121,NA,0.37296413424758157,-0.10968345482273012,0.29147964129279846
Perth,2021,WA,Greater Perth,1,0,-0.5864283384832447,0.08744309303439124,-0.17433501140431318,4.891997963734202,-3.798786933636716,-0.08123246734180678,-2.128176883634178,-2.8608773118698876,-0.5672158281899078,9.233625385973902,0.5994044484400605,-1.0813894583190113,-0.5287131782008072,-0.08585214378391759,1.1239554520503285,-0.18508207673083737,-0.48109751837758397,-2.6467967044073792,-0.23815635065988883,NA,-0.272934010507762,0.25973022539500334,-1.1435986550450172,-1.6654981658396304,-2.496405866143128,NA,-1.0165868280164512,-1.2375675931921464,1.2388232226359541,2.468688348301267,-2.5063032876298585,0.10485024949207045,-1.456200002458715,-0.4611686935362307,-2.442575203974016,0.02716725427460176,3.4335585594194455,-0.7920222049795176,-6.034098607656404,-0.12450070198896812,7.914962404270591,1.3418714676247347,0.016186275090248614,0.8898897336176237,-0.29616954132565,-2.1444072864651513,-2.8927561088864557,3.4136873040360456,1.2006185986221665,6.39481688485175,-3.3161650445074926,NA,-0.6118975343745339,-0.35227292218210593,-0.43371410798932764
