election_year,DivisionNm,StateAb,Year,Australian_Citizens,Age_Baby_Boomers,Age_Gen_X,Age_Gen_Y,Age_Gen_Z,Age_Silent_Gen,Language_Arabic,Language_Chinese,Language_East_Asian,Language_English_Only,Language_European,Language_Greek,Language_Indigenous,Language_Indonesian,Language_Italian,Language_Pacific,Language_Philippinnes,Language_South_Asian,Language_Western_Asian,Religion_Anglican_Uniting_Presbyterian,Religion_Buddhism,Religion_Catholic,Religion_Christian_Orthodox,Religion_Hinduism,Religion_Islam,Religion_No_Religion_Secular,Religion_Other_Christianity,Income_1_to_999,Income_1000_to_1999,Income_2000_or_more,Income_Negative,Income_Not_Stated,Household_Flat,Household_Other,Household_Owned_outright,Household_Owned_with_a_mortgage,Household_Rented,Household_Social_or_community,Household_Standalone,Household_Tenure_other_or_not_stated,Household_Semi_detached,Education_Bachelor,Education_Diploma_or_Certificate,Education_Graduate_Diploma_or_Certificate,Education_Not_Stated,Education_Postgraduate,Relationship_Child_under_15,Relationship_De_Facto,Relationship_Group_Household,Relationship_Living_Alone,Relationship_Married,Relationship_Non_dependent_Child,Relationship_Other_Relationship,Relationship_Single_Parent,Relationship_Unrelated_in_family_household,Metro_Area,Metro,ALP,COAL,GRN,Other
2010,Gellibrand,VIC,2011,80.55676877901938,13.86815210014581,22.171304166694664,28.089744192765902,18.665125686217856,1.919730149237685,2.419468657799762,4.476689091556726,7.435161600344102,58.60087504116457,6.202576734120557,2.9403264938538776,0.01411356717049861,0.2916803881903047,2.932933672955045,0.05107767166466164,0.9106611198107438,3.242760076078848,0.5309389554616144,12.078602620087336,6.186093382599933,27.665435001679544,6.679879072892174,2.2512596573731947,4.72959355055425,24.037621766879408,5.312730937185085,54.86431048236118,20.797857619613524,6.419001416315301,8.896739218910252,9.022091262799746,15.996010517725995,0.6673315803790009,31.085320518632695,32.54329494967812,28.209266479281897,4.78193852570496,69.59107806691449,3.3801795267023302,13.745579834980504,29.52212389380531,37.51787610619469,4.358230088495575,18.490619469026548,8.631504424778761,17.594024260110196,8.319722409750502,5.397910813969526,10.490211023759228,35.89146105098108,6.354668002351968,3.0771576036063504,4.596499633412458,1.4903053928294026,Greater Melbourne,Yes,NA,NA,NA,NA
2010,Flinders,VIC,2011,89.01775131129739,23.06764142238626,21.83476471005749,16.889062389097877,18.855135211867413,2.952658102065441,0.07947489799538762,0.21287919105907396,0.23203831825439064,90.52829519247828,1.4695760156111406,0.7323044172432145,0.01277275146354443,0.04683342203299627,1.1261309207025014,0.01064395955295369,0.11211637395777896,0.09011885754834131,0.05889657619301047,29.178287312029408,0.8395250970456949,21.61404554583325,1.2433203465968363,0.09935208249061478,0.15683435878875618,29.62608134096925,5.922803431904792,64.04867928786577,16.922302370597986,3.834969575445084,6.73072749841584,8.46332126767532,3.645408114830356,1.1809603372002506,38.0128728474055,36.95342611403292,19.328257608840115,1.5227173479655964,88.8492281987507,4.182726081755872,6.324403349218706,16.253795748761387,56.435991689307976,3.033402589100208,19.480581748441747,2.691385648074157,18.809782608695652,8.229037267080745,2.0217391304347827,10.678571428571429,40.39052795031056,5.951086956521739,1.4945652173913044,4.576086956521739,0.6366459627329193,Greater Melbourne,Yes,NA,NA,NA,NA
2016,Corio,VIC,2016,86.48691916698907,21.102765585602413,21.08142001414144,19.898741945382017,19.564550342196192,2.6641941379724376,0.26147801783653624,0.7724274098334412,0.6356850790770894,81.03550631349347,3.595322745252373,0.4715942821694671,0.0073373933576579,0.06203432566019864,1.2060006536950445,0.01534182247510289,0.45158320937585467,0.9685359232108434,0.3041683064629095,17.898570542366777,0.9878799602446688,26.540685846168213,2.0011072793612468,0.6343510075575152,1.216673225851638,32.69008851564532,6.743731531447401,57.83521156364694,19.30427331080535,4.992805057478698,7.916862034956103,9.97590906886126,3.880082943802059,0.6185639475626472,34.18971637437177,32.45000527185183,24.804062840473765,4.475802200119495,84.58686254525006,3.4337328225494677,10.68252908304924,19.386129400651377,52.71194326561112,3.371071665233268,18.95188010207678,4.397479098227755,17.854907706693567,7.907699330717068,3.244807351067981,12.33350758741542,36.317250417841656,6.488142132428194,1.8782626622587744,5.468387609798479,0.8290567454736889,Non Metropolitan,No,15.528184706700085,-9.777334309036583,3.747380234298797,-3.0999256678577183
2010,Aston,VIC,2011,88.29640420148739,17.861688261902938,24.1577857854788,19.70635589971632,22.689565284060414,1.7120294410795065,0.8771795304329157,8.01729822570504,1.9797880660645,71.9609256390989,3.436642181293993,1.9636859942645952,0.00230029597141498,0.3258752626171234,1.6600469260378168,0.03603797021883482,0.6371819840819519,4.0492876750141855,0.7000567406339616,19.38624533321067,4.419554901374546,26.232147374715392,3.6897342134112217,2.375750327729353,1.3791464471071655,23.245402206327668,11.176529211992978,57.62241720917068,21.869044249457495,5.572223794697613,9.573544674025852,5.362770072648363,3.180340539680375,0.4364727545522744,37.18884266521176,44.08147491418309,13.78299120234604,1.5617540748823568,90.04978517356612,3.3849371433767534,6.333401532201232,27.239472564866013,49.236920459378986,3.4419396001701403,11.734581029349211,6.31901318587835,18.935247423340375,4.581172780231739,1.6148133922284105,5.859099929581973,44.488989181230394,8.519781063952372,2.206164778183215,3.8985980410985217,0.7377888739517316,Greater Melbourne,Yes,NA,NA,NA,NA
2010,Bass,TAS,2011,90.96716339711232,18.944653238888833,21.844489002186464,19.36481707255635,21.72861648211029,2.281177264803974,0.2036331377648743,0.6663440795177322,0.3931530877638662,91.97866892477673,0.9808665497288253,0.10080848404201698,0.02116978164882356,0.02621020585092441,0.27419907659428616,0.01512127260630254,0.1673420835097482,0.6965866247303373,0.05141232686142866,35.573250012598905,0.6732852895227536,16.74847553293353,0.2600413243965126,0.4918611097112332,0.3346268205412488,27.47266038401451,8.928085470946934,69.07980648451006,16.04959767184449,2.8293556531147788,6.054199261258348,5.987040929272327,8.247343292776836,0.5852456491606345,33.90061091431799,33.22295805739515,22.69367010626829,6.784229169875251,84.91709019970224,3.398531752143334,6.250320858360285,20.48229012608728,53.30759782417968,2.514225553355226,17.709873912716517,4.018248815581681,19.332943621719927,8.300857365549493,3.558283536849398,12.243439854507663,36.603663289166015,5.162596345371092,1.66601714731099,5.106304667879103,0.7891660171473109,Non Metropolitan,No,NA,NA,NA,NA
2010,Sturt,SA,2011,84.29779768357392,19.740971073201347,21.588121184458263,20.18742511553603,20.014121070348605,2.800678952473327,0.772346707364037,4.890102836930011,1.9490522171984423,70.13307469583945,3.0344739056638756,2.001112521572934,0.04635506553893112,0.1861334170101696,7.657143672176977,0.00641839369000584,0.3587168917858824,2.7520645833036186,0.6903338991028511,19.62244235720348,2.1666417053566973,29.31741514937561,3.697839776917207,1.7230435681836012,1.5497407589664591,22.83959862213569,9.669298301917742,59.61671197157295,20.303699095890178,6.05438293013387,8.406261450495514,5.618944551907493,12.670568802068372,0.19031887388681412,38.149956908934215,30.99683998850905,20.89916690606148,5.626975007181844,75.61404768744613,4.327061189313416,11.525064636598678,31.62497578999121,40.102203483261576,3.9838500618286377,13.612729250160161,8.731991478076905,16.611579624097114,5.329954997541883,3.594902242559467,12.069734901486216,41.60344892788262,5.980410694701812,2.0602806035623793,4.37847445448701,1.00820633059789,Greater Adelaide,Yes,NA,NA,NA,NA
2007,Kingston,SA,2006,88.51653647519169,27.519114992051904,21.460579599646113,22.346738403331727,12.97733533774015,12.20194638451524,0.3567549683164186,0.2790744510217146,0.10932813545180572,90.893397875294,2.3448007998216225,0.4502592946896735,0.03812099459832699,0.0402787867454021,0.5049233624155763,0.00791190453927541,0.2970560522473405,0.09781991066740511,0.19420129323676016,25.782368214740384,0.5228974416145807,16.226363525206246,0.09278372760423784,0.17190163486366547,0.2531773032301684,30.05185819194004,12.663180683722569,76.71927134998647,10.582559292993055,0.8359635674993237,5.810262422220219,6.051943367300929,4.497344388827328,0.5120171181842498,29.826907645867564,44.870276259982425,14.9516640556341,6.9007680256772765,90.38248442933018,3.4503840128386383,NA,9.436533982638151,9.116292610628838,1.1949502434893076,12.89831674782977,1.1658373914884608,20.351066333619308,7.672743009422001,1.8570680191021387,9.381002634515957,39.66654772118166,6.811020931874606,1.4410118970792556,5.356342957794599,0.6726746790369971,Greater Adelaide,Yes,NA,NA,NA,NA
2007,Grey,SA,2006,90.54054054054056,27.01848768199479,19.396410628638115,19.592815564379546,13.268718955922749,16.131534377979875,0.01138546929481249,0.07044759126165231,0.04554187717924998,90.21845869209422,0.97488080836832,0.4013377926421405,1.626698925496335,0.02134775492777342,0.48174766953675374,0.00213477549277734,0.14658791717071087,0.04269550985554685,0.0035579591546289,31.041743732749055,0.23617790171584668,17.03326409242239,0.00711379222035682,0.09817033264092424,0.12306860541217313,24.467176962695273,13.015394246364853,72.96743768246127,10.956209297103076,1.5189759712553337,5.793846844823714,8.763530204356613,3.756691723713417,1.855962395776986,38.94909626755703,27.376844304340526,17.966462106657215,11.1451008188618,83.5891887858835,4.562496502583425,NA,8.470202133213993,6.872529275751473,1.265010815245767,20.177519206384723,0.8085328559707615,21.021383217131476,7.944783366533865,1.760925049800797,12.318693974103583,39.1582109063745,4.562998007968128,1.5920692231075697,4.320997260956175,0.5431399402390438,Non Metropolitan,No,NA,NA,NA,NA
2022,Aston,VIC,2021,85.56469708302168,21.03857249706165,21.579731368987385,21.299409816282537,18.967587034813924,2.543006731488407,0.7299163065798402,11.176513165861309,2.0589801068466635,67.98556717226002,2.0904149176382156,1.015964116080876,0.00188608864749312,0.4099099327218396,0.8781592867919646,0.02703393728073482,0.6444136212268184,5.976386227689888,0.801587675184579,10.767541793112173,4.294494523617849,18.78601781303485,2.4016105757724935,3.521327504869668,1.5267842757946424,41.333190917427345,10.349967147778449,45.98141883660938,28.209586391019805,10.97739741599872,10.02734230195366,4.743693505551966,2.5713961556665517,0.05048780535838185,34.448610666733366,41.05280850371745,18.988637691167963,1.8784945510928976,83.25545820907183,3.0433626371027067,13.777947986421864,29.702676304987264,46.552841386152366,4.066809531471447,8.312546796419644,10.525019938437596,17.161346837777543,7.271572807634765,2.073916748999664,8.019439989246312,41.80213856423948,8.364675922239105,2.345141453666181,4.475400895139761,0.8872265762819969,Greater Melbourne,Yes,NA,NA,NA,NA
2007,Oxley,QLD,2006,82.91824409906158,23.05544475468688,25.200316307321955,23.687359603636136,16.19115599129455,9.06514391283354,0.3141799452760341,0.9966199903428296,6.3132142282311285,76.58200547239659,2.776758409785933,0.08047642040882022,0.04828585224529213,0.06760019314340898,0.3328504748108804,2.1290841783357477,0.5079671656204732,0.8234347336230484,0.20086914534041525,27.1080924483358,4.415759994849675,23.400502156698643,0.0141633940642503,0.6006566664520698,0.9322088456833838,17.445438743320672,12.950492499839052,69.49518824919804,12.420226236704371,1.600540266756711,6.44352524058754,10.040520006753336,3.6691949331998615,0.9952643129403612,25.00673776614176,37.36380087013437,25.911523505178454,8.225849921071882,90.7500096253802,3.49208793747353,NA,13.041271537331374,9.20261787097636,1.425136903966876,19.607319353546146,2.648590890877521,24.010172742054284,7.523937907361341,2.5119168392234252,7.553816862848645,35.470489320010564,6.853398557471824,2.5814027822171575,5.772892143919285,1.272982475645177,Greater Brisbane,Yes,NA,NA,NA,NA
